Date,MSFT prices,AAPL prices,KO prices,PEP prices,GS prices,MS prices,GM prices,F prices
2020-07-17,192.83615112304688,93.26697540283203,39.12382507324219,112.77404022216797,184.61917114257812,43.569122314453125,25.45952606201172,5.040692329406738
2020-07-20,201.1244354248047,95.23248291015625,38.53888702392578,111.47593688964844,184.88113403320312,43.111900329589844,25.036001205444336,4.936911582946777
2020-07-21,198.41551208496094,93.9181137084961,39.441368103027344,112.5814208984375,185.15184020996094,43.5441780090332,25.170759201049805,4.9517364501953125
2020-07-22,201.26702880859375,94.18195343017578,40.510955810546875,113.90460968017578,179.8946990966797,42.39696502685547,25.315139770507812,5.070342063903809
2020-07-23,192.51295471191406,89.89513397216797,40.34383010864258,114.80068969726562,177.29232788085938,42.031185150146484,25.757917404174805,5.174120903015137
2020-07-24,191.3343963623047,89.67242431640625,40.51932144165039,113.94648742675781,175.9387969970703,41.71528244018555,25.26701545715332,5.099992275238037
2020-07-27,193.7581024169922,91.79769897460938,40.510955810546875,115.2947998046875,177.29232788085938,42.662986755371094,24.737607955932617,5.137056350708008
2020-07-28,192.01873779296875,90.28968048095703,40.26026916503906,115.05194854736328,176.06979370117188,41.78179168701172,25.344022750854492,5.196359634399414
2020-07-29,193.9577178955078,92.02037811279297,40.12657165527344,115.51255798339844,176.9081268310547,42.05612564086914,24.920494079589844,5.129643440246582
2020-07-30,193.80560302734375,93.13386535644531,39.85081481933594,115.31155395507812,174.24465942382812,40.97625732421875,24.256336212158203,4.996213912963867
2020-07-31,194.86070251464844,102.88389587402344,39.474788665771484,115.28644561767578,172.87356567382812,40.917667388916016,23.957942962646484,4.899847030639648
2020-08-03,205.8198699951172,105.47631072998047,38.689300537109375,114.48246002197266,174.12240600585938,41.40318298339844,24.67985725402832,4.959150791168213
2020-08-04,202.73077392578125,106.18070220947266,39.01519012451172,115.1273422241211,176.08724975585938,41.235755920410156,24.8338680267334,5.0851664543151855
2020-08-05,202.39810180664062,106.56556701660156,39.45808029174805,114.10560607910156,178.60226440429688,41.662689208984375,25.344022750854492,5.159295082092285
2020-08-06,205.63926696777344,110.28358459472656,39.67533874511719,113.77901458740234,178.3665008544922,41.394813537597656,25.62316131591797,5.137056350708008
